product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,user_id,user_name,review_id,review_title,review_content,img_link,product_link
P003,Headphones,Accessories,84.0,100,16,2.9,327,Laugh candidate entire without name large do reveal worker really should account.,b8d95ff8-fbaf-43aa-80ba-139d03b026ad,Phillip Nguyen,7be46f36-71f9-4837-a145-570bcb711730,Visit safe stage piece give.,Nothing hand tell six every imagine. Value wait about born data.,https://www.lorempixel.com/43/172,https://hubbard.com/
P008,Blender,Home Appliances,56.7,90,37,2.9,434,Office wonder enter research wind hotel.,b95fc82e-8501-4dd6-9172-853ff9053d59,John Wells,0c372392-2853-42da-a04b-5711e38bd2ba,Close open site southern here sport.,Education performance range discussion think past build.,https://www.lorempixel.com/91/302,http://www.hernandez.info/
P001,Smartphone,Electronics,520.0,800,35,3.9,159,Garden eye something give over player issue region reduce much.,d4b7e287-1a90-4102-b1c6-30b394db3f56,Lisa Estes,2b5394c6-4b38-4e56-909b-b8cb8b46b6b8,Year summer policy wife thus day class.,Rate choice share care. May development real size stage.,https://www.lorempixel.com/811/950,https://heath.com/
P004,Shoes,Fashion,61.6,80,23,1.9,268,Consumer bill all family quite card instead your.,d8b040cb-f26b-4fc3-a6a6-b2cce0df33e3,Mario Pierce,132319e7-2026-47b5-85e0-92bd91e9cdc7,Floor able still economic wrong follow.,Particular stay off fear sell another.,https://placeimg.com/22/947/any,http://webster.info/
P003,Headphones,Accessories,87.0,100,13,3.8,220,Four affect build should once long hour central leader necessary shake.,45b26f5c-d077-432a-9a1c-f406c15199bc,Karen Jimenez,c50358fb-db92-4bfb-921a-82568469cfc7,Defense scientist cut people left throw agent.,Hospital rule environment world.,https://dummyimage.com/338x449,http://hayden.info/
P005,Backpack,Fashion,46.8,60,22,4.2,202,Thing picture mouth thank difficult glass once drive already suffer machine.,f179a756-9ee5-400b-8a6c-ab1d7cf39d37,Patricia Thomas,f63b2898-5491-423f-8ab7-625bf31be0c9,Customer election off use successful detail.,Although number full team bring professor heavy window.,https://placeimg.com/6/1022/any,https://blanchard.org/
P010,Tablet,Electronics,316.0,400,21,4.1,110,Suffer yard son painting here hit education himself whatever rise.,a3e96e8c-396d-44b0-a4b1-3d35c7ae6ec4,Christine Spencer,b3f37312-4509-4efb-b092-8e7c9eeb6b9f,And song pattern body determine.,Customer surface speak than rock type growth scene. Friend certain Congress state his.,https://placekitten.com/706/226,http://www.meyer.info/
P010,Tablet,Electronics,288.0,400,28,4.1,346,Door sing billion tend each all idea most amount reality.,b61ae2d2-ad27-484d-b604-14e8d590af48,Kristin Thomas,dbc8a87f-6621-4a57-9d02-6a607a8f80a3,World base wrong put day.,Hundred thousand she the feeling page.,https://placekitten.com/990/318,https://gamble.info/
P004,Shoes,Fashion,72.8,80,9,1.7,58,Item standard push marriage language ground city back.,8d2218be-093e-4e05-a19f-c78acba46fe2,Sarah Thompson,e7d7d76d-9c46-4b11-9d18-9d4e0cfde054,Interesting stand different day father ball.,Civil wait five form.,https://dummyimage.com/118x896,https://www.reed-cook.com/
P003,Headphones,Accessories,62.0,100,38,4.8,220,Store these memory enough resource writer boy glass important notice nation every else.,a8757465-f5f6-4eca-a29b-f72b86441939,Sabrina Mcfarland,ea7f3a62-6563-41df-ad0d-fd9e94a2d8e5,Street though recently even again.,Kid course born table. Enough improve financial smile.,https://placekitten.com/944/82,http://galloway.biz/
P004,Shoes,Fashion,56.8,80,29,1.5,292,Customer discussion operation south middle success success life everyone employee house history.,2fb56103-0b8e-4152-be7f-a23411dcef71,Elizabeth Garcia MD,d7f36feb-20e8-4e2a-a2e9-9e502e0eaf8d,Friend pretty share respond great sit.,Clear onto PM born. Investment be win arm season may fund.,https://dummyimage.com/764x16,https://www.tran.com/
P002,Laptop,Electronics,1080.0,1200,10,3.4,22,Machine off southern paper coach rest chance.,ed38ccf6-27b2-4983-b8f7-fe07341a0bb0,Aaron Rodriguez DDS,567f603f-1ce7-4305-a115-f253f2dcf954,Available throw cup training reality wall speech.,Why condition gas see hospital capital public.,https://placeimg.com/764/792/any,http://moore.biz/
P008,Blender,Home Appliances,55.8,90,38,2.8,187,Free third whom manage gun science everything major office include early already.,45fdfbcd-212b-49b4-a47a-106c4e24f358,Kerry Coleman,8d4e5d35-9bc2-413a-a93f-4071092e357a,Prepare condition benefit her common thought degree five.,While well state themselves ask.,https://dummyimage.com/504x566,http://www.walker.org/
P005,Backpack,Fashion,55.8,60,7,3.4,81,Trial clearly trouble adult member red challenge.,a7b07690-9173-4e18-89f0-7076434333f1,Michael Sandoval,d2fa79a0-b9a3-423a-aff5-5a36f690f3f3,Toward so article push color movie.,Tell interview sign student study.,https://www.lorempixel.com/725/833,https://www.maddox.com/
P004,Shoes,Fashion,52.8,80,34,2.0,4,Up manage bit project how gas choose authority while deal.,48360a8e-6528-4d35-a50b-8e4bb0cbaa6e,Cynthia Lee,b1c85a55-3127-4819-87fd-ddc5be4137e2,Job Democrat market region reality there lay.,Huge today in.,https://placeimg.com/291/635/any,https://www.king-hebert.net/
P003,Headphones,Accessories,82.0,100,18,4.3,448,You special company politics order another write reduce hospital wind.,87aad81c-9a59-4524-8bf3-265aefcd46e7,Jimmy Mckinney,511ec237-1fd1-4035-9fed-695b9d7e51da,Whatever work actually audience who boy young.,Indeed improve follow high outside whom exist. Task finally across start kitchen people size media.,https://dummyimage.com/0x319,http://www.thomas.com/
P004,Shoes,Fashion,68.8,80,14,2.5,172,Recognize later town during your vote defense.,946f471e-9e5b-4406-9778-e6d416d925a2,Derek Diaz,8f759e9e-ae18-449e-a75b-cfb1cc6e4a1e,Kid thank detail worry glass sit.,Analysis everybody blue bring lot claim natural.,https://dummyimage.com/296x394,https://reyes.biz/
P009,LED Lamp,Home Appliances,30.0,40,25,2.2,390,Admit not environmental or realize employee very.,9f1ec9d0-1dd8-44a3-a8e5-fbb47cf14626,Gerald Morgan,4e220519-6699-40b0-a9bb-ef24443990fb,Leg trial attention light despite similar.,Laugh official view board. Suddenly or teach lot push.,https://placeimg.com/528/423/any,https://crane-nunez.com/
P010,Tablet,Electronics,276.0,400,31,1.3,85,Radio dark huge when free impact home Congress total improve fear interview.,ddf013d7-bfc8-462d-b1e0-e40b00a20603,Luis Carey,da40b70b-d63b-460a-a434-63e381becbf2,Value true indicate blood turn our trip.,State pay meeting black produce not.,https://www.lorempixel.com/746/216,http://warren.net/
P009,LED Lamp,Home Appliances,29.2,40,27,4.7,62,Enter finish white management call Mrs.,5541cc62-77aa-45e7-9e7f-3596e2887c50,Jose Wilson,814e9636-cb4b-45cc-ad39-5bab1a1b7f4f,Major him water turn.,Skill nature her education.,https://www.lorempixel.com/982/458,https://turner.com/
P002,Laptop,Electronics,1032.0,1200,14,2.6,91,Worker general while ten suddenly bill door idea occur time growth.,6174946c-b84e-442e-bd92-d0551675f4ab,Barry Chen,3eb9aeb3-f0b4-400b-9f4b-2a169cf87aa1,List building office run impact list sister task.,Minute life win every buy west central.,https://dummyimage.com/271x373,http://www.mendoza.com/
P003,Headphones,Accessories,75.0,100,25,1.5,299,Bit middle provide goal enough clear relationship use product see time field.,14b63871-88f6-4fb6-9b5f-45a317a96267,Elijah Trujillo,ce916e50-911e-451b-9991-8455b58e35af,Industry recently assume hair.,Source true responsibility yeah young range could. Force probably pressure bag place blood change modern.,https://placeimg.com/230/551/any,http://mullen.com/
P004,Shoes,Fashion,60.8,80,24,2.4,104,Service ten though report different smile get meeting its wonder special.,17085fac-a1fe-43c7-ab13-1df7f6a4f3b4,Isaac Sanders,464d3fe6-fc91-4fa8-ac49-c5a6c1299a94,Perhaps event reveal employee so.,Former main section feel whether skill. Discussion audience simply fund find.,https://dummyimage.com/28x409,http://www.prince.com/
P008,Blender,Home Appliances,83.7,90,7,2.9,474,Smile fly friend occur require able of suggest tax explain.,3aa7f796-be7a-45be-833b-fd1c88da3775,Angela Williams,4a3dd5f2-f48e-4810-8e0a-c2c839ad13e1,Able see million quickly.,Color media more final.,https://placekitten.com/446/856,https://www.clark.com/
P007,Book,Books,15.0,25,40,2.4,424,Measure investment long owner among join loss before involve news structure.,a2f85001-4968-489a-a841-974b4c20e03b,Michael Waters,f1890221-90c0-4ff9-b544-1f120b9aed3e,Boy prove type whose cultural floor international.,Anyone sure close six series.,https://placekitten.com/142/885,http://www.gomez-davis.com/
P001,Smartphone,Electronics,648.0,800,19,2.3,283,Describe building gas month enjoy term hotel born college.,06f500fc-a9d3-4414-8bcf-42a28621e479,Michael Sullivan,e95141b6-8d99-495f-91e7-743f265d09f9,Tend ball trouble consumer level number offer.,Include price including. Final writer front deep level discussion claim around.,https://placeimg.com/342/998/any,http://thomas.com/
P001,Smartphone,Electronics,640.0,800,20,4.6,10,West exist claim condition teach quality order.,365af82b-f5ad-4ed8-a3f7-77015f2d064d,Adam Pearson,7ee992c4-55e9-45d2-9d67-13e0f626fec5,Wear write amount or across.,Political decade seek hospital civil true. Best contain pattern treatment.,https://placeimg.com/326/688/any,http://malone-sanders.com/
P010,Tablet,Electronics,372.0,400,7,1.2,289,Garden treat with just as wear rather its summer arm debate call.,ffa073c3-954e-4c5f-b9d5-c687101c2929,Sheila Herman,f9c4cd7e-3f6e-4840-b082-9a4452a6a5b4,Rise several sea reach value send.,Child why child federal on. Shoulder upon person long appear wide.,https://placeimg.com/228/682/any,http://www.moore.com/
P009,LED Lamp,Home Appliances,24.4,40,39,2.2,312,Leave wrong board again glass major.,f8c7abe5-8e1c-42e6-8c15-4db399f2a161,Mark Palmer,9d66c91e-18f9-4a13-b549-78bcdae984e4,World benefit seem option hundred.,Left skin despite president maintain.,https://www.lorempixel.com/769/518,https://barton.net/
P008,Blender,Home Appliances,73.8,90,18,2.8,347,Check part already hair clearly call.,779f7760-ae03-4692-a155-cedbe83f1a70,Terri Davis,db75fcbb-3775-4fc8-9840-52c90974c8ad,Not continue green hospital.,Could beat second pass prepare sign source. Tell painting less citizen catch.,https://dummyimage.com/181x458,https://wright-santos.com/
P007,Book,Books,17.25,25,31,3.6,79,Also good class yourself garden to growth.,b0ea3126-03ae-426b-b992-bffd572e3d9b,Craig Parker,c9f5791d-d66f-42e3-822f-465f745fce20,Run return skin stage.,Action attention section truth story.,https://placekitten.com/803/720,https://www.martin.com/
P010,Tablet,Electronics,276.0,400,31,3.8,54,View radio collection inside concern surface.,823e2c7e-f777-45cb-8aa4-5b61e0bf1d05,Veronica Wright,cee3c445-d664-44f1-8dfc-105ccb956b6e,For conference like understand.,Similar time majority by sister. All fall over key husband provide.,https://placeimg.com/339/402/any,https://roth-long.info/
P006,Smartwatch,Electronics,90.0,150,40,4.4,98,Well factor attack speech claim pull.,b43ee4c8-18b4-4423-8eec-b0ce4b3ab435,Michael Vargas,58ba0745-0f1e-4540-9a24-f8cc95090bd4,Cost movie want financial should.,Million human position.,https://placeimg.com/925/301/any,http://jones-ayers.info/
P003,Headphones,Accessories,86.0,100,14,4.9,434,Ask few although manage meet center as hear.,921d77e1-c3a2-4205-ad79-4a6925d54f04,Tiffany Irwin,b9777f04-4af0-4b84-9fac-d6c5062d53ba,Page our administration ten.,Baby second size member.,https://www.lorempixel.com/55/32,https://davis.net/
P006,Smartwatch,Electronics,132.0,150,12,2.3,112,Remain each week over us approach feeling relate over social morning system.,942901aa-00d2-4a06-8208-7694fa5d8408,Robert Aguilar,93ba0a59-516b-4c4e-8ea4-7892dbab13c1,Social seven cold produce generation bar pick.,Speak enjoy skill consider ready fire small onto.,https://www.lorempixel.com/678/896,https://martinez.com/
P004,Shoes,Fashion,65.6,80,18,3.3,488,Western down people up policy professor military final place yard evidence fund.,8a869b7b-2b4c-4232-9655-20f0f31f0fb8,Donald Trujillo,83ff1e92-6860-4501-9329-f5ef23a1d236,Lot minute yes start along.,And it think. Ready also cover station development charge.,https://placekitten.com/530/817,https://moreno.net/
P009,LED Lamp,Home Appliances,36.4,40,9,1.5,246,Rule whom care that section rich far themselves prepare wish.,a1695192-5a92-43e7-8c1d-818c58fea9c3,Jennifer Charles,679cfff5-2972-4973-9dd9-cd14274f13b1,Like hard everyone wear society as check.,Enough raise occur policy evidence show.,https://www.lorempixel.com/339/929,http://patton.com/
P005,Backpack,Fashion,36.6,60,39,1.7,206,Deep bag improve discover father certain image enough project two since material.,10a3499c-1471-4f51-81ea-86098cf767e9,Mary Long,ea735e48-bd9d-4ba8-a6e2-ab6a7b92cf36,Design strategy court sound.,Large edge really left head. Include mouth benefit manage white weight.,https://placekitten.com/591/883,http://www.padilla.com/
P002,Laptop,Electronics,744.0,1200,38,1.7,500,Reality want change within writer home maintain.,a31137e8-7923-4c1f-8baa-bfabdbf77cce,Matthew Stanley,1e0a586b-685a-4b13-a238-03a4e069964d,Executive for another small fly fast.,See ok despite adult.,https://placeimg.com/951/690/any,https://www.snyder.com/
P001,Smartphone,Electronics,552.0,800,31,2.6,177,Of officer address deep government power more teacher.,536695d7-57f7-4000-aa85-8de0e945b0a0,Steven Martin,833dbceb-42f4-48c8-a401-b16c66f44f82,Degree moment it sort start.,Team strong require likely statement.,https://placekitten.com/616/502,http://www.schroeder.info/
P003,Headphones,Accessories,64.0,100,36,3.8,500,Try member foreign detail score someone.,8743c2e9-14a0-4bee-98ae-a3f6852ea641,Lori Brandt,7cdde8dc-aa75-49a8-8483-e2f8a369912c,Nice discuss television camera.,Civil bad new popular election store so.,https://dummyimage.com/663x75,http://park.com/
P010,Tablet,Electronics,248.0,400,38,4.6,117,Of produce but son sign heart prove wear anything pick present all president deep.,4e71ac7d-6103-4dfb-9677-ce80078c7398,Erin Delacruz,987267ed-5db9-4ef8-99e7-544683660c2f,Enjoy foot forget.,Phone foot you draw which writer two moment. Show plan resource relationship reach.,https://dummyimage.com/591x776,https://ponce-payne.com/
P001,Smartphone,Electronics,672.0,800,16,3.8,149,Always meeting camera democratic shake voice site bag reflect page.,5e75ee34-4a45-454e-9687-dff920b31c5c,Mr. Kenneth Martin,30e77e87-b86b-413c-bf17-db0b155bd62a,Out away quite number hold reflect.,Offer radio resource.,https://www.lorempixel.com/13/1010,http://www.david.com/
P007,Book,Books,15.5,25,38,1.8,18,Real give four again current scene subject everyone him effort or.,cee08e4a-9fce-4368-bb0a-89eaf467d03e,Julie Shields,c699547d-6b36-4adb-a08e-ebb429bc8dfe,Teacher over result southern own wrong note product.,Either baby again drive medical.,https://placekitten.com/461/272,http://macias-ochoa.org/
P006,Smartwatch,Electronics,91.5,150,39,3.7,306,Before account treatment foot church budget performance senior something sea want including fire.,4a22143c-c0a5-42a9-b33a-f72784ea30ef,Robert Graham,364cba61-71a6-4053-8c6f-353449edad8d,Meet relate great fast tell suffer.,Audience answer get.,https://placekitten.com/939/393,http://miller.com/
P001,Smartphone,Electronics,576.0,800,28,4.5,73,Now service machine story particular serve skill take mind expert.,738659b8-9246-4336-acb2-801db3637302,Tyler Gomez,7f5e5875-7e95-48e2-b077-58fbaf9b4495,Himself young hold floor.,Difference crime decision.,https://dummyimage.com/997x502,https://moss.com/
P005,Backpack,Fashion,48.6,60,19,2.9,9,Picture after store maintain operation positive color allow create think cause no.,bf0ec4a7-f4db-4d02-9507-16396e21b1f5,Bryan Flores,7fabb0f9-80fc-4ac9-a680-1c2094a59592,Over minute how begin movie give than war.,Professional black answer will professional TV. Will structure page both able.,https://www.lorempixel.com/326/743,https://moore.com/
P003,Headphones,Accessories,86.0,100,14,3.7,76,Fine enough realize sit campaign here fast player.,ae1ca614-e7e1-4015-846f-7d37d9df9bf0,Stephanie Ortiz,6818ddea-d7e6-45dc-be3d-448c4e4ceaff,North song rather forget staff daughter must.,Travel plant focus law impact reach. Song leader same though also door.,https://placeimg.com/13/212/any,https://gray-meyer.net/
